,Comments,Comment ID
256,The only downside is limited storage. 256 GB version must be an option.<br>Edit: People crying and telling me that it has unlimited cloud storage then please go ahead and buy it because Google discontinued unlimited free cloud storage in new devices from 2021.<br>Edit 2: Nothing phone 2 might be a better option. Let&#39;s see,902807_1
257,I am also looking for upgrade after using Mi Note 8 pro for 3 years...<br>Got good job offer<br><br>What&#39;s best smartphones for working professional girl in engineering....<br>I have never used iPhone but I have iPad<br><br>Budget: 60k<br>Need good camera<br><br>What&#39;s best smartphones for engineering professional...,27464_1
258,"128 GB is more than enough for me. It could definitely be a problem, though.",872296_1
259,"I have Google pixel 4 which has unlimited Google photos storage and quite happy with it, neither I am interested to trade in my phone, I may upgrade to pixel 8 considering the price and features. But most likely would not trade in.",287033_1
260,"​@Irfan Ali Ansari I&#39;m using 6 Pro, I&#39;m not able to find any such option",197625_1
261,I&#39;m still getting unlimited photo storage in my pixel 3 🤔,306475_1
262,"Whats best smartphone for best camera under 50-60k?<br><br>Need for office IT professional  work  and personal camera for clicking birds, wildlife and recording videos sometimes",216965_1
263,Google still offers unlimited storage for images and videos for pixel devices.,407213_1
264,@MellowMood everyone is not like you. If you love video recording and your phone takes good pictures you will understand that even 256 GB needs to be unloaded frequently. Yes at the end we need a hard drive but I don&#39;t want to keep unloading my phone too often. I have a 128 GB phone and only 7 GB is available after unloading videos. 😅,247087_1
265,"​@Ashwath Salaskar only on pixel 5 and earlier...they stopped it with pixel 6 series, I own a pixel 6",616151_1
266,Me pixel 7 use kar raha ho . Unlimited storage nahi hai pixel me ab . Last pixel 4 series me tha us ke bad se nahi hai .,524516_1
267,What&#39;s best smartphone under 55k-60k for camera  for 2-3 year stable use?,502912_1
268,Google photos is still getting unlimited storage in storage quality bruh<br>I am still using it till now,648652_1
269,@Chinni Diwakar that&#39;s right,381802_1
270,Not only you are getting gg3 at 40k like dude seriously,778724_1
271,@Aman Hata diya.,408623_1
272,"I know they should...but why you&#39;re not thinking practically ? I mean why you need so much space ? What will you store ? It&#39;s just some pictures and video...and sometimes movies and you Will of course delete them too...except some private files nothing is kept permanently on the phone. I have 64GB ROM phone. And it has 30GB free space...although I&#39;m using sd card 32GB (as my device supports) i store songs, some my personal files..it makes convenient to transfer files.",285061_1
273,​@The Tech Realist and who are u decide that .. 🤔,714909_1
274,Bro pixel me unlimited storage free hai google photo pr,161714_1
275,U get unlimited storage in Google photos<br>So it&#39;s not a problem,430599_1
276,@Ashwath Salaskar You don&#39;t get unlimited storage on Pixel...Google discontinued it in 2021.,211876_1
277,In this age of cloud storage you really don&#39;t need it. Pixels get unlimited photo storage.,500632_1
278,"me who using 3gb+32 phone , this is perfect for me I&#39;m gonna buy this",611899_1
279,@abi tech hahahaha right 😂😂,800667_1
280,The only dowside is the battery,360633_1
